file,unit_of_observation,column,dtype,description
sample_exclusions.csv,jogador + clube,post_consolidated_club_games,float64,Outcome agregado do quinto ao oitavo jogo pós-Copa.
sample_exclusions.csv,jogador + clube,pre_club_games,float64,Covariável ou outcome agregado na janela pré-Copa.
sample_exclusions.csv,jogador + clube,post_acute_goals,float64,Outcome agregado nos quatro primeiros jogos pós-Copa.
sample_exclusions.csv,jogador + clube,post_consolidated_goals,float64,Outcome agregado do quinto ao oitavo jogo pós-Copa.
sample_exclusions.csv,jogador + clube,pre_goals,float64,Covariável ou outcome agregado na janela pré-Copa.
sample_exclusions.csv,jogador + clube,post_acute_in_match_squad,float64,Outcome agregado nos quatro primeiros jogos pós-Copa.
sample_exclusions.csv,jogador + clube,post_consolidated_in_match_squad,float64,Outcome agregado do quinto ao oitavo jogo pós-Copa.
sample_exclusions.csv,jogador + clube,pre_in_match_squad,float64,Covariável ou outcome agregado na janela pré-Copa.
sample_exclusions.csv,jogador + clube,post_acute_injured_on_match_date,float64,Outcome agregado nos quatro primeiros jogos pós-Copa.
sample_exclusions.csv,jogador + clube,post_consolidated_injured_on_match_date,float64,Outcome agregado do quinto ao oitavo jogo pós-Copa.
sample_exclusions.csv,jogador + clube,pre_injured_on_match_date,float64,Covariável ou outcome agregado na janela pré-Copa.
sample_exclusions.csv,jogador + clube,post_acute_minutes_played,float64,Outcome agregado nos quatro primeiros jogos pós-Copa.
sample_exclusions.csv,jogador + clube,post_consolidated_minutes_played,float64,Outcome agregado do quinto ao oitavo jogo pós-Copa.
sample_exclusions.csv,jogador + clube,pre_minutes_played,float64,Covariável ou outcome agregado na janela pré-Copa.
sample_exclusions.csv,jogador + clube,post_acute_minutes_share,float64,Outcome agregado nos quatro primeiros jogos pós-Copa.
sample_exclusions.csv,jogador + clube,post_consolidated_minutes_share,float64,Outcome agregado do quinto ao oitavo jogo pós-Copa.
sample_exclusions.csv,jogador + clube,pre_minutes_share,float64,Covariável ou outcome agregado na janela pré-Copa.
sample_exclusions.csv,jogador + clube,post_acute_npxg,float64,Outcome agregado nos quatro primeiros jogos pós-Copa.
sample_exclusions.csv,jogador + clube,post_consolidated_npxg,float64,Outcome agregado do quinto ao oitavo jogo pós-Copa.
sample_exclusions.csv,jogador + clube,pre_npxg,float64,Covariável ou outcome agregado na janela pré-Copa.
sample_exclusions.csv,jogador + clube,post_acute_npxg_xa,float64,Outcome agregado nos quatro primeiros jogos pós-Copa.
sample_exclusions.csv,jogador + clube,post_consolidated_npxg_xa,float64,Outcome agregado do quinto ao oitavo jogo pós-Copa.
sample_exclusions.csv,jogador + clube,pre_npxg_xa,float64,Covariável ou outcome agregado na janela pré-Copa.
sample_exclusions.csv,jogador + clube,post_acute_npxg_xa_p90,float64,Outcome agregado nos quatro primeiros jogos pós-Copa.
sample_exclusions.csv,jogador + clube,post_consolidated_npxg_xa_p90,float64,Outcome agregado do quinto ao oitavo jogo pós-Copa.
sample_exclusions.csv,jogador + clube,pre_npxg_xa_p90,float64,Covariável ou outcome agregado na janela pré-Copa.
sample_exclusions.csv,jogador + clube,post_acute_played,float64,Outcome agregado nos quatro primeiros jogos pós-Copa.
sample_exclusions.csv,jogador + clube,post_consolidated_played,float64,Outcome agregado do quinto ao oitavo jogo pós-Copa.
sample_exclusions.csv,jogador + clube,pre_played,float64,Covariável ou outcome agregado na janela pré-Copa.
sample_exclusions.csv,jogador + clube,post_acute_played_rate,float64,Outcome agregado nos quatro primeiros jogos pós-Copa.
sample_exclusions.csv,jogador + clube,post_consolidated_played_rate,float64,Outcome agregado do quinto ao oitavo jogo pós-Copa.
sample_exclusions.csv,jogador + clube,pre_played_rate,float64,Covariável ou outcome agregado na janela pré-Copa.
sample_exclusions.csv,jogador + clube,post_acute_squad_rate,float64,Outcome agregado nos quatro primeiros jogos pós-Copa.
sample_exclusions.csv,jogador + clube,post_consolidated_squad_rate,float64,Outcome agregado do quinto ao oitavo jogo pós-Copa.
sample_exclusions.csv,jogador + clube,pre_squad_rate,float64,Covariável ou outcome agregado na janela pré-Copa.
sample_exclusions.csv,jogador + clube,post_acute_start_rate,float64,Outcome agregado nos quatro primeiros jogos pós-Copa.
sample_exclusions.csv,jogador + clube,post_consolidated_start_rate,float64,Outcome agregado do quinto ao oitavo jogo pós-Copa.
sample_exclusions.csv,jogador + clube,pre_start_rate,float64,Covariável ou outcome agregado na janela pré-Copa.
sample_exclusions.csv,jogador + clube,post_acute_started,float64,Outcome agregado nos quatro primeiros jogos pós-Copa.
sample_exclusions.csv,jogador + clube,post_consolidated_started,float64,Outcome agregado do quinto ao oitavo jogo pós-Copa.
sample_exclusions.csv,jogador + clube,pre_started,float64,Covariável ou outcome agregado na janela pré-Copa.
sample_exclusions.csv,jogador + clube,post_acute_xa,float64,Outcome agregado nos quatro primeiros jogos pós-Copa.
sample_exclusions.csv,jogador + clube,post_consolidated_xa,float64,Outcome agregado do quinto ao oitavo jogo pós-Copa.
sample_exclusions.csv,jogador + clube,pre_xa,float64,Covariável ou outcome agregado na janela pré-Copa.
sample_exclusions.csv,jogador + clube,post_acute_xg,float64,Outcome agregado nos quatro primeiros jogos pós-Copa.
sample_exclusions.csv,jogador + clube,post_consolidated_xg,float64,Outcome agregado do quinto ao oitavo jogo pós-Copa.
sample_exclusions.csv,jogador + clube,pre_xg,float64,Covariável ou outcome agregado na janela pré-Copa.
sample_exclusions.csv,jogador + clube,same_club_pre_post,object,Campo preservado ou derivado pelo pipeline; consulte o script para a regra exata.
sample_exclusions.csv,jogador + clube,outfield,object,Campo preservado ou derivado pelo pipeline; consulte o script para a regra exata.
sample_exclusions.csv,jogador + clube,baseline_minutes_ok,object,Campo preservado ou derivado pelo pipeline; consulte o script para a regra exata.
sample_exclusions.csv,jogador + clube,coverage_ok,object,Campo preservado ou derivado pelo pipeline; consulte o script para a regra exata.
sample_exclusions.csv,jogador + clube,eligible_availability,object,Elegibilidade para a amostra de disponibilidade.
sample_exclusions.csv,jogador + clube,eligible_main,bool,Elegibilidade para a amostra analítica principal.
sample_exclusions.csv,jogador + clube,exclusion_reasons,str,Motivos de exclusão separados por barra vertical.
injury_source_audit.csv,controle de auditoria,injury_check,str,Campo preservado ou derivado pelo pipeline; consulte o script para a regra exata.
injury_source_audit.csv,controle de auditoria,value,int64,Campo preservado ou derivado pelo pipeline; consulte o script para a regra exata.
panel_qa_summary.csv,controle de qualidade,check,str,Campo preservado ou derivado pelo pipeline; consulte o script para a regra exata.
panel_qa_summary.csv,controle de qualidade,observed,float64,Campo preservado ou derivado pelo pipeline; consulte o script para a regra exata.
panel_qa_summary.csv,controle de qualidade,expected_or_threshold,object,Campo preservado ou derivado pelo pipeline; consulte o script para a regra exata.
panel_qa_summary.csv,controle de qualidade,passed,bool,Campo preservado ou derivado pelo pipeline; consulte o script para a regra exata.
